vintage,blank_rule,entity_id,name,hq_country,attributable_mw,units
August 2026,zero,E100002025038,KB Financial Group,South Korea,237.5,1
August 2026,zero,E100000000707,YTL Corporation,Malaysia,231.0,2
August 2026,zero,E100000002135,WHA Utilities and Power,Thailand,230.9,7
August 2026,zero,E100001010133,South32,Australia,230.48,4
August 2026,zero,E100000121051,PT Pabrik Kertas Tjiwi Kimia,Indonesia,230.0,4
August 2026,zero,E100000000591,ICL Group,Israel,230.0,1
August 2026,zero,E100000000858,Ilim Group,Russia,230.0,4
August 2026,zero,E100000003529,Mangalore Refinery and Petrochemicals,India,229.0,2
August 2026,zero,E100000001597,Newmont,United States,228.45,3
August 2026,zero,E100001011309,WHA Corporation,Thailand,227.53,1
August 2026,zero,E100000002976,Engro Powergen Qadirpur,Pakistan,227.0,1
August 2026,zero,E100001014354,CNOOC,Hong Kong,226.1,4
August 2026,zero,E100000001069,Petkim Petrokimya Holding,Türkiye,226.0,1
August 2026,zero,E100000000513,GAIL,India,225.86,3
August 2026,zero,E100000003952,Saif Power,Pakistan,225.0,1
August 2026,zero,E100000001465,Elektroprivreda Crne Gore,Montenegro,225.0,1
August 2026,zero,E100000004388,Zorlu Enerji Elektrik Uretim,Türkiye,223.2,2
August 2026,zero,E100001000618,SPC Power,Philippines,221.0,2
August 2026,zero,E100000000148,Energía Latina,Chile,220.3,3
August 2026,zero,E100000001984,Kanadevia,Japan,218.8,2
August 2026,zero,E100002007991,Fauji Fertilizer Company,Pakistan,217.0,2
August 2026,zero,E100002016185,Phoenix Financial,Israel,215.0,2
August 2026,zero,E100000001220,FreePort-McMoran,United States,211.62,5
August 2026,zero,E100001001023,Rojana Industrial Park,Thailand,206.25,1
August 2026,zero,E100000003950,Ratch Pathana Energy,Thailand,202.7,1
August 2026,zero,E100000002067,Romgaz,Romania,200.0,1
August 2026,zero,E100000000840,Industries Qatar,Qatar,200.0,1
August 2026,zero,E100000120426,Eramet,France,198.0,1
August 2026,zero,E100000001818,Cenovus Energy,Canada,198.0,2
August 2026,zero,E100001000734,Ta Ya Electric Wire & Cable,Taiwan,197.6,3
August 2026,zero,E100000001585,Mivtach Shamir Holdings,Israel,197.47,3
August 2026,zero,E100000000817,Vivant,Philippines,197.36,3
August 2026,zero,E100001000937,Microsoft,United States,197.3,2
August 2026,zero,E100000000505,MOL Magyar Olajes Gazipari,Hungary,197.0,6
August 2026,zero,E100001010674,GMR Airports Infrastructure,India,195.52,5
August 2026,zero,E100001011143,Alsons Consolidated Resources,Philippines,192.15,3
August 2026,zero,E100000130751,Eregli Demir ve Celik Fabrikalari,Türkiye,191.1,1
August 2026,zero,E100000002934,Empresa Metropolitana de Águas e Energia,Brazil,190.0,1
August 2026,zero,E100000149634,Doosan Enerbility,South Korea,189.0,2
August 2026,zero,E100000003655,Nishat Chunian Power,Pakistan,185.9,1
August 2026,zero,E100000003656,Nishat Power,Pakistan,185.9,1
August 2026,zero,E100000000889,Saudi Basic Industries,Saudi Arabia,185.0,3
August 2026,zero,E100002003001,CPFL Energia,Brazil,182.41,2
August 2026,zero,E100000004057,Sociedad Minera Cerro Verde,Peru,181.3,1
August 2026,zero,E100001000131,Tokyo Century,Japan,180.0,1
August 2026,zero,E100001000609,Jaiprakash Associates,India,180.0,3
August 2026,zero,E100000002864,ENDE Valle Hermoso,Bolivia,177.8,3
August 2026,zero,E100000002000,Kenya Electricity Generating Company,Kenya,176.9,2
August 2026,zero,E100000000101,ATCO,Canada,176.0,2
August 2026,zero,E100000120951,Odaş Elektrik Üretim Sanayi Ticaret,Türkiye,174.0,1
August 2026,zero,E100000001321,Valero Energy,United States,173.0,3
August 2026,zero,E100000000703,Petronas Gas,Malaysia,171.0,3
August 2026,zero,E100000001824,MEG Energy,Canada,170.0,2
August 2026,zero,E100000001307,The Procter & Gamble,United States,168.0,3
August 2026,zero,E100000000776,Dhofar International Development & Investment Holding Company,Oman,164.0,3
August 2026,zero,E100000121137,Prakash Industries,India,162.5,1
August 2026,zero,E100000000132,Sherritt International,Canada,161.84,2
August 2026,zero,E100000002096,Yamama Saudi Cement,Saudi Arabia,161.0,1
August 2026,zero,E100000133539,AGC,Japan,157.5,2
August 2026,zero,E100000000700,Melewar Industrial Group,Malaysia,157.44,1
August 2026,zero,E100002004300,Brookfield Asset Management,United States,155.5,3
August 2026,zero,E100001016250,Hanwa,Japan,155.0,6
August 2026,zero,E100000000031,Voestalpine,Austria,153.0,1
August 2026,zero,E100000121057,PT Pembangunan Perumahan (Persero),Indonesia,151.62,2
August 2026,zero,E100001000932,Taiheiyo Cement,Japan,150.74,3
August 2026,zero,E100000120517,Grasim Industries,India,150.0,5
August 2026,zero,E100002007946,Excelerate Energy,United States,150.0,1
August 2026,zero,E100001010084,PT Dian Swastatika Sentosa,Indonesia,150.0,6
August 2026,zero,E100002000567,Orion Pharma,Bangladesh,149.69,2
August 2026,zero,E100001011199,Confidence Cement,Bangladesh,149.22,4
August 2026,zero,E100000001713,The Navigator,Portugal,147.0,2
August 2026,zero,E100000000598,Rapac Communication and Infrastructure,Israel,146.0,2
August 2026,zero,E100000001315,UGI,United States,146.0,1
August 2026,zero,E100001011714,Gujarat Alkalies & Chemicals,India,145.8,3
August 2026,zero,E100000002409,Aksa Akrilik Kimya Sanayii,Türkiye,145.0,2
August 2026,zero,E100000001122,SDCL Energy Efficiency Income Trust,United Kingdom,145.0,2
August 2026,zero,E100000001654,Sappi,South Africa,144.4,3
August 2026,zero,E100000000747,Stellantis,Netherlands,144.0,2
August 2026,zero,E100000120297,DCM Shriram Industries,India,141.0,1
August 2026,zero,E100000001917,Hindustan Petroleum Corporation,India,140.85,2
August 2026,zero,E100000000798,Palestine Electric Company,Palestine,140.0,1
August 2026,zero,E100000121115,Petron,Philippines,140.0,4
August 2026,zero,E100001000044,Suzano,Brazil,139.0,1
August 2026,zero,E100001000165,Power Assets Holdings,Hong Kong,137.72,3
August 2026,zero,E100000120621,Indorama Ventures,Thailand,136.0,3
August 2026,zero,E100002016166,CVC Capital Partners,Jersey,135.0,2
August 2026,zero,E100002018551,GE Vernova,United States,135.0,1
August 2026,zero,E100000002326,SunCoke Energy,United States,134.0,2
August 2026,zero,E100001000400,Glencore,Switzerland,132.3,2
August 2026,zero,E100000001379,Antin Infrastructure Partners,France,132.0,1
August 2026,zero,E100000000060,Braskem,Brazil,131.7,1
August 2026,zero,E100001011575,Celanese,United States,130.97,6
August 2026,zero,E100002015281,Nanshan Aluminium International Holdings,Cayman Islands,130.86,6
August 2026,zero,E100000120663,PT Kawasan Industri Jababeka,Indonesia,130.0,1
August 2026,zero,E100000188387,Keppel,Singapore,130.0,3
August 2026,zero,E100001011187,Sanghi Industries,India,130.0,2
August 2026,zero,E100000001873,Mercedes-Benz Group,Germany,130.0,2
August 2026,zero,E100001015607,Aradel Holdings,Nigeria,130.0,1
August 2026,zero,E100000000805,ACEN,Philippines,129.85,2
August 2026,zero,E100000001137,Alphabet,United States,129.75,3
August 2026,zero,E100001001046,Enel Américas,Chile,129.5,4
August 2026,zero,E100000188948,AXA,France,129.18,4
August 2026,zero,E100000000828,Polenergia,Poland,129.0,1
August 2026,zero,E100001010324,Vallourec,France,128.0,2
August 2026,zero,E100000000105,Canadian Natural Resources,Canada,125.29,2
August 2026,zero,E100000120295,DCM Shriram,India,125.0,2
August 2026,zero,E100001000220,Canadian Utilities,Canada,124.5,1
August 2026,zero,E100001010537,Southern Province Cement,Saudi Arabia,124.1,2
August 2026,zero,E100001011093,PT Amman Mineral Internasional,Indonesia,124.0,4
August 2026,zero,E100001000639,Ambuja Cements,India,123.0,4
August 2026,zero,E100000121352,Sumitomo Osaka Cement,Japan,122.0,2
August 2026,zero,E100001011835,Veridis Environment,Israel,120.0,1
August 2026,zero,E100001000212,Musandam Power Company,Oman,120.0,1
August 2026,zero,E100000003435,Kohinoor Energy,Pakistan,120.0,1
August 2026,zero,E100000001265,New Fortress Energy,United States,120.0,1
August 2026,zero,E100001010456,Oil Refineries,Israel,118.0,1
August 2026,zero,E100001000437,China Construction Bank,China,117.27,10
August 2026,zero,E100001011563,Mitsubishi Chemical Group,Japan,115.54,3
August 2026,zero,E100000120856,Mitsubishi Materials,Japan,115.0,2
August 2026,zero,E100001011137,Gallant Venture,Singapore,114.0,1
August 2026,zero,E100000000712,Cydsa,Mexico,114.0,2
August 2026,zero,E100000001021,Absolute Clean Energy,Thailand,114.0,1
August 2026,zero,E100000002075,Solikamskbumprom,Russia,114.0,2
August 2026,zero,E100001010461,Caribbean Utilities,Cayman Islands,114.0,2
August 2026,zero,E100000002504,Baraka Patenga Power,Bangladesh,112.71,2
August 2026,zero,E100002016367,Greenidge Generation Holdings,United States,112.0,1
August 2026,zero,E100000002959,Energypac Power Generation,Bangladesh,111.7,1
August 2026,zero,E100000000127,Pembina Pipeline,Canada,111.15,2
August 2026,zero,E100000000860,Mechel,Russia,110.0,2
August 2026,zero,E100000120975,Oswal Greentech,India,110.0,2
August 2026,zero,E100000120080,Asahi Kasei,Japan,110.0,2
August 2026,zero,E100002000132,Korea Petrochemical Ind.,South Korea,109.87,4
August 2026,zero,E100001000383,JGC Holdings,Japan,108.36,2
August 2026,zero,E100000120855,Mitsubishi Electric,Japan,106.8,2
August 2026,zero,E100000002094,Saudi Cement,Saudi Arabia,106.8,2
August 2026,zero,E100002001125,Shahjibazar Power,Bangladesh,106.33,2
August 2026,zero,E100002018157,Mitsubishi Gas Chemical Company,Japan,106.2,2
August 2026,zero,E100000134116,Paramount Textile,Bangladesh,105.84,1
August 2026,zero,E100001010758,ZCCM Investments Holdings,Zambia,105.0,2
August 2026,zero,E100000001212,Exelon,United States,105.0,1
August 2026,zero,E100001010455,Baraka Power,Bangladesh,104.83,3
August 2026,zero,E100001000388,Jastrzębska Spółka Węglowa,Poland,103.5,2
August 2026,zero,E100001010270,Gerdau,Brazil,102.99,1
August 2026,zero,E100001011576,Clariant,Switzerland,100.56,5
August 2026,zero,E100000000025,Lenzing,Austria,99.97,2
August 2026,zero,E100000001977,ERG,Italy,99.0,1
August 2026,zero,E100001000652,Companhia Siderúrgica Nacional,Brazil,97.98,2
August 2026,zero,E100000003424,Khulna Power Company,Bangladesh,97.58,1
August 2026,zero,E100001010530,Riyadh Cement Company,Saudi Arabia,97.2,1
August 2026,zero,E100000000324,Grupo Energía Bogotá,Colombia,96.05,4
August 2026,zero,E100000001104,Drax Group,United Kingdom,96.0,3
August 2026,zero,E100000121583,eRex,Japan,95.36,1
August 2026,zero,E100001010062,Welspun India,India,94.71,2
August 2026,zero,E100000001044,National Enterprises,Trinidad and Tobago,94.14,11
August 2026,zero,E100001010554,Yanbu Cement,Saudi Arabia,93.6,1
August 2026,zero,E100000123737,Maanshan Iron & Steel,China,93.5,2
August 2026,zero,E100000121263,Naftna Industrija Srbije,Serbia,92.61,1
August 2026,zero,E100000120639,Itochu ENEX,Japan,92.0,2
August 2026,zero,E100000120520,Grupa Azoty,Poland,92.0,3
August 2026,zero,E100002022268,Beijing Enterprises Holdings,Hong Kong,91.2,3
August 2026,zero,E100000121304,Sitara Chemical Industries,Pakistan,90.0,2
August 2026,zero,E100002016031,Lahav LR Real Estate,Israel,89.89,2
August 2026,zero,E100001011555,Daicel,Japan,88.5,2
August 2026,zero,E100000000585,Delek Group,Israel,88.27,3
August 2026,zero,E100000121434,Thal,Pakistan,85.8,1
August 2026,zero,E100000001880,Henkel,Germany,84.0,1
August 2026,zero,E100001000694,Sarda Energy & Minerals,India,84.0,1
August 2026,zero,E100000120102,Atul,India,84.0,2
August 2026,zero,E100001000648,Cheng Loong,Taiwan,83.0,2
August 2026,zero,E100001011135,Samick Musical Instrument,South Korea,82.6,1
August 2026,zero,E100000120043,Alarko Holding,Türkiye,82.0,1
August 2026,zero,E100000003757,PT Indocement Tunggal Prakarsa,Indonesia,82.0,1
August 2026,zero,E100000120388,Elektrocieplownia Bedzin,Poland,81.5,1
August 2026,zero,E100002001108,Aitken Spence,Sri Lanka,77.7,1
August 2026,zero,E100000001924,Maruti Suzuki India,India,77.5,1
August 2026,zero,E100001000598,Kardemir Karabuk Demir Çelik Sanayi Ve Ticaret,Türkiye,77.5,1
August 2026,zero,E100000130720,Hiap Teck Venture,Malaysia,77.5,3
August 2026,zero,E100000001651,SSAB,Sweden,73.44,2
August 2026,zero,E100000003338,Mordovcement,Russia,73.0,1
August 2026,zero,E100001014455,China Petroleum & Chemical,China,71.9,6
August 2026,zero,E100000121067,PT Semen Indonesia (Persero),Indonesia,70.0,2
August 2026,zero,E100000121478,Tulsyan NEC,India,70.0,2
August 2026,zero,E100000004268,Unipar Indupa,Argentina,69.6,2
August 2026,zero,E100000000774,Yara International,Norway,68.0,2
August 2026,zero,E100000001126,Tate & Lyle,United Kingdom,65.0,1
August 2026,zero,E100001010125,Habib Bank,Pakistan,62.7,2
August 2026,zero,E100000000368,Neste,Finland,60.8,2
August 2026,zero,E100000120477,GSD Holding,Türkiye,60.75,3
August 2026,zero,E100001011127,Fortescue,Australia,60.08,1
August 2026,zero,E100000121030,PT Intraco Penta,Indonesia,60.0,2
August 2026,zero,E100001000519,JSW Holdings,India,60.0,2
August 2026,zero,E100000121006,PT Cemindo Gemilang,Indonesia,60.0,1
August 2026,zero,E100000120990,PT Aneka Tambang,Indonesia,60.0,2
August 2026,zero,E100000120300,DG Khan Cement,Pakistan,60.0,2
August 2026,zero,E100000000112,Enbridge,Canada,60.0,2
August 2026,zero,E100000120776,Lotte Chemical,South Korea,60.0,2
August 2026,zero,E100000004252,Tulachermet,Russia,60.0,1
August 2026,zero,E100000003791,Paz Retail And Energy,Israel,60.0,1
August 2026,zero,E100001011585,Vedan International (Holdings),Cayman Islands,59.94,1
August 2026,zero,E100001010532,Saudi Arabian Mining,Saudi Arabia,57.6,1
August 2026,zero,E100002006770,UBS Fund Management (Switzerland),Switzerland,57.24,18
August 2026,zero,E100001014311,Brookfield Infrastructure Partners,Bermuda,57.12,2
August 2026,zero,E100000149695,Omnicane,Mauritius,56.91,3
August 2026,zero,E100000000741,LyondellBasell Industries,United Kingdom,56.41,2
August 2026,zero,E100000188562,Hiroshima Gas,Japan,56.0,1
August 2026,zero,E100000120972,ORIX,Japan,56.0,1
August 2026,zero,E100000121011,PT Fajar Surya Wisesa,Indonesia,55.0,1
August 2026,zero,E100000120672,Jayaswal Neco Industries,India,55.0,1
August 2026,zero,E100000120648,JK Paper,India,55.0,1
August 2026,zero,E100000004280,United Wagon Company,Russia,54.9,1
August 2026,zero,E100000000836,Galp Energia,Portugal,54.19,2
August 2026,zero,E100002004641,Promotora Mexpac,Mexico,52.36,1
August 2026,zero,E100001001043,Yes Bank,India,52.2,1
August 2026,zero,E100000125952,ENN Energy Holdings,Cayman Islands,51.0,2
August 2026,zero,E100000001942,UPL,India,50.0,1
August 2026,zero,E100000003609,NET Power,United States,50.0,1
August 2026,zero,E100001000704,Steel Exchange India,India,50.0,1
August 2026,zero,E100002019983,PT Toba Pulp Lestari,Indonesia,50.0,1
August 2026,zero,E100000000824,KGHM Polska Miedź,Poland,49.5,1
August 2026,zero,E100000001043,Univentures,Thailand,49.17,1
August 2026,zero,E100001015999,Uzbekneftegaz,Uzbekistan,48.4,1
August 2026,zero,E100001011132,CK Asset Holdings,Cayman Islands,47.44,2
August 2026,zero,E100001000402,Peabody Energy,United States,46.16,2
August 2026,zero,E100002024593,Braunschweig Beteiligungen,Germany,45.68,4
August 2026,zero,E100000120749,Kureha,Japan,45.0,1
August 2026,zero,E100001011233,Baticim Bati Anadolu Cimento Sanayii,Türkiye,45.0,1
August 2026,zero,E100001012038,Par Pacific Holdings,United States,44.2,1
August 2026,zero,E100000121552,YFY,Taiwan,44.0,1
August 2026,zero,E100001011222,Arabian Cement Company,Saudi Arabia,43.35,1
August 2026,zero,E100000153024,ITC,India,43.0,1
August 2026,zero,E100000000027,OMV,Austria,42.33,1
August 2026,zero,E100000001607,Ørsted,Denmark,41.36,4
August 2026,zero,E100001000569,PT Harum Energy,Indonesia,40.28,1
August 2026,zero,E100000120130,Ballarpur Industries,India,40.0,1
August 2026,zero,E100000121400,Tamil Nadu Newsprint & Papers,India,40.0,1
August 2026,zero,E100001011122,Nuh Çimento Sanayi,Türkiye,40.0,1
August 2026,zero,E100000120818,Maple Leaf Cement Factory,Pakistan,40.0,1
August 2026,zero,E100000000369,Stora Enso,Finland,39.2,1
August 2026,zero,E100001016464,Dalmia Bharat,India,38.0,1
August 2026,zero,E100000000749,Fonterra Co-operative Group,New Zealand,35.0,1
August 2026,zero,E100000133919,Old Mutual,South Africa,34.96,2
August 2026,zero,E100001011003,Caterpillar,United States,34.65,1
August 2026,zero,E100000121429,Terra Mauricia,Mauritius,34.3,2
August 2026,zero,E100001000930,Siam Cement,Thailand,34.0,1
August 2026,zero,E100001000640,Andhra Paper,India,34.0,1
August 2026,zero,E100000130730,Corporacion Aceros Arequipa,Peru,33.4,1
August 2026,zero,E100000120070,The Andhra Sugars,India,33.0,1
August 2026,zero,E100000121255,Seika,Japan,31.0,1
August 2026,zero,E100001011067,Nuvoco Vistas Corporation,India,30.0,1
August 2026,zero,E100001000161,Shree Renuka Sugars,India,30.0,1
August 2026,zero,E100002008793,Sidi Kerir Petrochemicals,Egypt,30.0,3
August 2026,zero,E100001000659,Dangote Cement,Nigeria,30.0,1
August 2026,zero,E100002000725,Starwood Real Estate Income Trust,United States,30.0,1
August 2026,zero,E100001011649,SCG Packaging,Thailand,30.0,1
August 2026,zero,E100001000665,Godawari Power and Ispat,India,30.0,1
August 2026,zero,E100001016899,Mitsui E&S,Japan,29.08,2
August 2026,zero,E100001011243,Essity,Sweden,29.0,1
August 2026,zero,E100000000773,Wärtsilä,Finland,28.69,1
August 2026,zero,E100000123791,Tongyu Heavy Industry,China,27.0,1
August 2026,zero,E100000121395,TTCL,Thailand,26.02,1
August 2026,zero,E100000001215,FMC,United States,25.0,1
August 2026,zero,E100000000397,Bertelsmann,Germany,25.0,1
August 2026,zero,E100000130688,Ternium Argentina,Argentina,25.0,1
August 2026,zero,E100002004703,DCC,Ireland,24.0,1
August 2026,zero,E100000002474,AstraZeneca,United Kingdom,23.0,1
August 2026,zero,E100002001024,Porsche Automobil Holding,Germany,22.95,1
August 2026,zero,E100002016040,Formosa Taffeta,Taiwan,22.5,3
August 2026,zero,E100000000906,NSL,Singapore,22.4,1
August 2026,zero,E100001011522,Oberbank,Austria,22.2,2
